18354.1,18355.1,19128.1,1995.1,2038.1,2039.1,2284.1,2285.1,2329.1,2330.1,2332.1,2334.1,2347.1,2348.1,24-476002.1,24-476003.1,2430.1,2431.1,27-476002.1,27-476003.1,27-476004.1,27-476005.1,27-476006.1,27-476043.1,27-478023.1,27-478024.1,27-478025.1,27-478051.1,27-478052.1,27-478053.1,27-478056.1,27-478057.1,27-478065.1,27-478066.1,27-478067.1,30-470003.1,30-470004.1,30-470009.1,30-470010.1,30-470011.1,30-474036.1,30-474037.1,30-474038.1,30-474041.1,30-474065.1,30-474066.1,30-474067.1,30-474068.1,30-474069.1,30-474070.1,30-474071.1,30-474072.1,30-474080.1,30-474087.1,30-476016.1,30-476039.1,30-478001.1,30-478002.1,30-478006.1,30-478007.1,30-478008.1,30-478027.1,30-478028.1,30-478029.1,30-478043.1,30-478047.1,30-478048.1,30-478059.1,30-478060.1,30-478061.1,30-478063.1,30-478064.1,30-478066.1,30-478068.1,30-478074.1,33-470001.1,33-470002.1,33-470002.2,33-470003.1,33-472011.1,33-472015.1,33-472017.1,33-472018.1,33-472020.1,33-472021.1,33-472022.1,33-472025.1,33-472027.1,33-472035.1,33-472036.1,33-472037.1,33-472040.1,33-472041.1,33-472042.1,33-472043.1,33-472044.1,33-472045.1,33-472046.1,33-472047.1,33-472048.1,33-472049.1,33-472050.1,33-472051.1,33-474018.1,33-474023.1,33-474024.1,33-474025.1,33-474028.1,33-474029.1,33-474030.1,33-474031.1,33-474084.1,33-474123.1,33-474124.1,33-474138.1,33-476061.1,33-476082.1,33-476083.1,33-476088.1,33-476089.1,33-476094.1,33-476097.1,33-476099.1,33-476100.1,33-476109.1,33-476110.1,33-476111.1,33-478006.1,33-478007.1,33-478019.1,33-478020.1,33-478023.1,33-478048.1,33-478049.1,33-478083.1,33-478084.1,33-478108.1,33-478126.1,33-484001.1,33-484002.1,33-484003.1,33-484047.1,33-484048.1,33-484049.1,33-484086.1,33-486007.1,33-486008.1,33-486009.1,33-486011.1,33-486014.1,33-486027.1,33-486031.1,33-486032.1,33-486034.1,33-486035.1,33-486037.1,33-486043.1,33-486053.1,33-486059.1,33-486071.1,33-486073.1,33-486074.1,33-486075.1,33-486076.1,33-488081.1,33-488083.1,33-488087.1,33-490030.1,33-490031.1,33-490032.1,36-472001.1,36-472002.1,36-472003.1,36-472004.1,36-474018.1,36-474028.1,36-474029.1,36-474035.1,36-474041.1,36-474042.1,36-474049.1,36-474051.1,36-474055.1,36-474066.1,36-474075.1,36-474078.1,36-474083.1,36-474084.1,36-474085.1,36-474086.1,36-474087.1,36-474088.1,36-474089.1,36-474090.1,36-474091.1,36-474092.1,36-474093.1,36-474094.1,36-474095.1,36-474096.1,36-476014.1,36-476016.1,36-476017.1,36-476018.1,36-476019.1,36-476020.1,36-476021.1,36-476026.1,36-476027.1,36-476036.1,36-476037.1,36-476038.1,36-476056.1,36-476057.1,36-476063.1,36-476064.1,36-476065.1,36-476066.1,36-476067.1,36-476068.1,36-476090.1,36-476091.1,36-476093.1,36-476094.1,36-476095.1,36-476102.1,36-476112.1,36-476119.1,36-478001.1,36-478099.1,36-478100.1,36-478101.1,36-480001.1,36-480002.1,36-480003.1,36-480004.1,36-480005.1,36-480006.1,36-480007.1,36-480024.1,36-480025.1,36-480026.1,36-480063.1,36-482003.1,36-482004.1,36-482008.1,36-482009.1,36-482010.1,36-482011.1,36-482015.1,36-482016.1,36-482017.1,36-482018.1,36-482019.1,36-482020.1,36-482021.1,36-482022.1,36-482023.1,36-482046.1,36-482055.1,36-484016.1,36-484021.1,36-484022.1,36-484028.1,36-484029.1,36-484032.1,36-484033.1,36-484034.1,36-484035.1,36-484036.1,36-484037.1,36-484038.1,36-484039.1,36-484040.1,36-484041.1,36-484056.1,36-484057.1,36-484058.1,36-484059.1,36-486001.1,36-486002.1,36-486008.1,36-486009.1,36-486010.1,36-486011.1,36-486015.1,36-486016.1,36-486017.1,36-486018.1,36-486019.1,36-486023.1,36-486023.2,36-486023.3,36-486023.4,36-486023.5,36-486024.1,36-486025.1,36-486026.1,36-486027.1,36-488001.1,36-488002.1,36-488003.1,39-474004.1,39-474005.1,39-474006.1,39-474007.1,39-474009.1,39-476001.1,39-476002.1,39-476003.1,39-476004.1,39-476005.1,39-476006.1,39-476008.1,39-476009.1,39-476010.1,39-476013.1,39-476016.1,39-476018.1,39-476019.1,39-476020.1,39-476021.1,39-476022.1,39-476023.1,39-476024.1,39-476025.1,39-476026.1,39-476030.1,39-476031.1,39-476038.1,39-476040.1,39-476042.1,39-476043.1,39-476044.1,39-476045.1,39-476046.1,39-476047.1,39-476048.1,39-476053.1,39-476054.1,39-476055.1,39-476056.1,39-476057.1,39-476058.1,39-476059.1,39-476062.1,39-476063.1,39-476064.1,39-476068.1,39-478011.1,39-478012.1,39-478013.1,39-478014.1,39-478016.1,39-478017.1,39-478018.1,39-478019.1,39-478020.1,39-478021.1,39-478022.1,39-478023.1,39-478024.1,39-478058.1,39-478091.1,39-478092.1,39-478093.1,39-478094.1,39-478095.1,39-480015.1,39-480016.1,39-480017.1,39-480018.1,39-482004.1,39-482005.1,39-482006.1,39-482007.1,39-484001.1,39-484002.1,4647.1,5131.1,I33-470901.1,I33-472901.1,I33-472902.1,I33-474000.1,I33-484000.1,I33-486077.1,I36-474401.1,I36-474402.1,I36-486901.1,I36-486901.2,I36-486902.1,I36-486903.1,18354,18355,19128,1995,2038,2039,2284,2285,2329,2330,2332,2334,2347,2348,24-476002,24-476003,2430,2431,27-476002,27-476003,27-476004,27-476005,27-476006,27-476043,27-478023,27-478024,27-478025,27-478051,27-478052,27-478053,27-478056,27-478057,27-478065,27-478066,27-478067,30-470003,30-470004,30-470009,30-470010,30-470011,30-474036,30-474037,30-474038,30-474041,30-474065,30-474066,30-474067,30-474068,30-474069,30-474070,30-474071,30-474072,30-474080,30-474087,30-476016,30-476039,30-478001,30-478002,30-478006,30-478007,30-478008,30-478027,30-478028,30-478029,30-478043,30-478047,30-478048,30-478059,30-478060,30-478061,30-478063,30-478064,30-478066,30-478068,30-478074,33-470001,33-470002,33-470003,33-472011,33-472015,33-472017,33-472018,33-472020,33-472021,33-472022,33-472025,33-472027,33-472035,33-472036,33-472037,33-472040,33-472041,33-472042,33-472043,33-472044,33-472045,33-472046,33-472047,33-472048,33-472049,33-472050,33-472051,33-474018,33-474023,33-474024,33-474025,33-474028,33-474029,33-474030,33-474031,33-474084,33-474123,33-474124,33-474138,33-476061,33-476082,33-476083,33-476088,33-476089,33-476094,33-476097,33-476099,33-476100,33-476109,33-476110,33-476111,33-478006,33-478007,33-478019,33-478020,33-478023,33-478048,33-478049,33-478083,33-478084,33-478108,33-478126,33-484001,33-484002,33-484003,33-484047,33-484048,33-484049,33-484086,33-486007,33-486008,33-486009,33-486011,33-486014,33-486027,33-486031,33-486032,33-486034,33-486035,33-486037,33-486043,33-486053,33-486059,33-486071,33-486073,33-486074,33-486075,33-486076,33-488081,33-488083,33-488087,33-490030,33-490031,33-490032,36-472001,36-472002,36-472003,36-472004,36-474018,36-474028,36-474029,36-474035,36-474041,36-474042,36-474049,36-474051,36-474055,36-474066,36-474075,36-474078,36-474083,36-474084,36-474085,36-474086,36-474087,36-474088,36-474089,36-474090,36-474091,36-474092,36-474093,36-474094,36-474095,36-474096,36-476014,36-476016,36-476017,36-476018,36-476019,36-476020,36-476021,36-476026,36-476027,36-476036,36-476037,36-476038,36-476056,36-476057,36-476063,36-476064,36-476065,36-476066,36-476067,36-476068,36-476090,36-476091,36-476093,36-476094,36-476095,36-476102,36-476112,36-476119,36-478001,36-478099,36-478100,36-478101,36-480001,36-480002,36-480003,36-480004,36-480005,36-480006,36-480007,36-480024,36-480025,36-480026,36-480063,36-482003,36-482004,36-482008,36-482009,36-482010,36-482011,36-482015,36-482016,36-482017,36-482018,36-482019,36-482020,36-482021,36-482022,36-482023,36-482046,36-482055,36-484016,36-484021,36-484022,36-484028,36-484029,36-484032,36-484033,36-484034,36-484035,36-484036,36-484037,36-484038,36-484039,36-484040,36-484041,36-484056,36-484057,36-484058,36-484059,36-486001,36-486002,36-486008,36-486009,36-486010,36-486011,36-486015,36-486016,36-486017,36-486018,36-486019,36-486023,36-486024,36-486025,36-486026,36-486027,36-486028,36-488001,36-488002,36-488003,39-474004,39-474005,39-474006,39-474007,39-474009,39-476001,39-476002,39-476003,39-476004,39-476005,39-476006,39-476008,39-476009,39-476010,39-476013,39-476016,39-476018,39-476019,39-476020,39-476021,39-476022,39-476023,39-476024,39-476025,39-476026,39-476030,39-476031,39-476038,39-476040,39-476042,39-476043,39-476044,39-476045,39-476046,39-476047,39-476048,39-476053,39-476054,39-476055,39-476056,39-476057,39-476058,39-476059,39-476062,39-476063,39-476064,39-476068,39-478011,39-478012,39-478013,39-478014,39-478016,39-478017,39-478018,39-478019,39-478020,39-478021,39-478022,39-478023,39-478024,39-478058,39-478091,39-478092,39-478093,39-478094,39-478095,39-480015,39-480016,39-480017,39-480018,39-482004,39-482005,39-482006,39-482007,39-484001,39-484002,4647,5131,I33-470901,I33-472901,I33-472902,I33-474000,I33-484000,I33-486077,I36-474401,I36-474402,I36-486901,I36-486902,I36-486903,1352_rainfall_m1,1352_rainfall_m2,1352_rainfall_m3,1352_rainfall_m4
0.21838,0.01512,2.78568,2.50802,0.85865,0.42098,1.44567,0.65311,5.28152,0.57752,2.61257,0.36437,0.47919,1.35721,0.14369,0.55077,0.17065,0.96469,0.61606,1.47842,2.30374,6.16141,7.11764,2.88356,3.45691,5.07528,9.25269,7.9825,5.60325,10.64876,4.63756,12.08121,9.59652,2.40977,5.87144,8.1582,9.20144,9.9262,8.12457,6.22035,0.16211,4.43994,6.77874,4.31163,2.94683,2.76431,0.47271,3.73837,4.71157,3.6391,1.67559,2.26034,3.73069,3.53751,4.53104,5.13434,1.67492,2.03414,12.80942,4.87259,26.1908,18.53187,14.17319,1.32947,17.45713,10.74919,8.10403,22.2168,9.46804,5.27729,9.40339,7.1557,12.96276,9.35592,11.17157,0.09901,0.0,0.0,1.1802,9.41894,3.10291,3.05399,1.11847,4.85242,4.48369,4.93797,1.40724,2.56182,3.08719,3.129,8.0003,7.17305,8.3133,2.17204,1.66635,1.02362,0.38045,10.52287,29.08538,39.13966,16.00314,21.26468,11.44877,2.99761,4.27535,1.57128,4.36714,5.41257,5.66525,2.05697,7.66666,1.88111,2.00292,2.10579,2.04282,1.18135,0.05526,1.18316,1.02713,3.54969,1.29025,1.05098,1.15851,1.97109,6.3702,7.11682,1.08475,9.20505,8.97341,24.44054,9.4678,23.71313,27.11755,30.15945,7.78234,6.42718,1.68416,15.25142,0.92237,0.61389,1.38185,0.43769,0.3699,0.46547,0.64105,3.114,6.87039,11.83038,0.02675,9.74783,11.28043,17.44439,10.02194,5.63831,11.44134,41.30482,1.6077,19.52232,25.15009,0.14863,1.38411,1.73256,0.28392,1.4184,12.57862,19.28674,16.23936,0.30515,3.83413,12.72709,0.86292,1.68802,31.8955,28.66317,4.56764,4.51681,5.37203,4.81804,1.94427,0.20939,3.73777,3.89439,4.15301,1.78902,4.31379,4.7469,57.10223,23.55787,36.78812,24.91365,11.22646,52.89557,29.60321,56.2238,56.37283,32.07067,3.49701,3.58916,5.61331,4.2772,1.84706,0.13235,1.33417,2.34862,1.07596,0.85191,2.55829,12.36641,13.40231,10.82653,3.32807,12.77407,12.80717,3.21591,2.16095,1.91021,4.32064,1.11812,13.07135,13.57155,4.84975,13.96323,14.57676,13.07538,6.14265,17.41066,5.63877,7.93526,28.45906,1.55476,0.34631,1.0055,11.87521,43.5134,45.89899,4.95983,25.35437,41.01899,31.57319,14.23299,27.90301,14.68309,15.6984,0.61074,7.00562,1.8879,4.56433,4.97396,7.84002,21.13575,37.04952,4.34808,14.6017,2.78201,4.01963,1.90049,20.3349,11.9221,4.47444,13.59227,2.49779,4.02438,4.68191,10.56662,5.7307,5.0119,77.73428,78.45856,4.02216,103.40687,40.43417,10.8996,34.64902,28.10219,27.18435,30.45609,295.63284,286.28766,5.26363,91.49941,32.57206,115.0163,92.30517,39.45234,8.55764,4.54026,81.23131,107.38369,57.17403,31.0197,1.03811,0.0,0.0,0.0,0.0,365.34851,175.75826,15.67368,17.05627,16.94841,3.06391,14.64743,5.9565,2.2256,59.01661,60.84249,61.09171,0.66907,5.62082,6.26793,6.10906,6.30797,0.28121,0.16192,17.22001,0.43914,6.98336,16.33858,18.5519,24.4877,5.92847,24.66531,17.65783,16.03293,2.16209,7.01029,17.32129,1.73473,4.37778,13.09151,16.89107,58.88185,4.72387,61.88962,31.85818,158.98769,179.87881,3.3735,38.70282,24.93921,15.61957,19.7092,31.32794,2.14966,91.19745,3.96536,4.81291,10.04165,0.66195,0.68212,0.06766,0.41602,1.00603,12.16741,10.60672,15.39178,0.7649,4.10236,0.76049,8.25248,6.86557,3.55372,13.1348,146.31239,50.38842,100.18929,85.43301,191.22705,74.91186,157.26082,214.59372,198.6288,167.23068,155.36719,155.61208,209.89606,148.52577,197.58241,3.05538,24.28188,2.21237,1.31915,1.60807,2.05841,0.28418,0.2827,1.80543,8.61996,18.80045,10.93279,158.77856,89.16273,154.57188,153.78786,46.4704,46.66069,46.03376,42.9212,46.95537,46.99812,147.24254,146.84251,146.6884,135.96025,142.25404,140.64168,121.24944,119.92175,47.47489,47.35048,118.45609,117.43928,111.25115,109.34616,108.43832,133.58188,107.12165,104.62054,104.31304,99.41615,98.81065,98.24805,96.97997,91.22421,89.85809,87.06307,86.58453,45.7948,45.76877,45.76825,45.72816,45.68128,87.83756,82.31429,79.90395,78.41589,119.00388,114.68268,109.46461,96.26537,91.01955,87.13927,85.89816,84.27287,121.74565,108.22459,124.03531,126.23562,84.73237,82.36266,85.29631,82.36242,81.18137,79.32047,77.70876,76.9978,76.88856,75.76363,74.85752,68.04355,68.89811,69.38772,71.04639,72.18484,72.64908,73.34097,74.23404,69.44914,45.60798,45.62885,55.75449,55.31089,54.09499,53.8601,47.30946,49.32273,53.40007,46.01806,45.15318,44.6606,44.93041,46.86673,55.11475,54.67799,50.6365,52.54826,47.73235,45.98859,45.67142,44.83769,44.60748,44.43302,44.34782,44.23308,73.74948,69.4496,65.40151,63.3886,60.28944,59.0062,57.01511,56.26109,78.49031,72.11031,65.57743,57.51834,97.45921,72.25018,71.48805,92.20238,92.99088,85.41225,77.90389,75.96733,69.08797,44.88485,45.11538,53.47611,66.14556,66.54089,64.90051,65.2272,63.68796,62.26759,60.24372,58.41797,57.912,57.90328,57.8732,47.41345,47.62944,47.99599,48.2589,48.36083,48.94463,48.77577,41.70805,41.07752,40.7269,46.86185,40.17075,39.50963,38.9781,38.25721,38.12194,38.09761,38.06808,42.10984,38.11625,38.18726,41.98297,46.7213,46.3811,42.17297,42.09727,41.13885,41.09344,40.22691,42.56258,41.2417,41.21887,44.13471,44.2473,44.17062,44.00751,44.43984,44.36686,44.42581,44.28178,44.18125,43.74599,42.05685,42.04975,42.02138,54.52293,44.52368,44.59388,43.73337,43.52087,43.42912,43.28875,43.19196,43.13979,42.93624,42.76661,42.44999,42.13098,42.05697,43.70406,43.49264,43.19011,59.4039,64.56625,64.35111,50.29066,45.32274,44.82004,44.84978,44.80996,44.25696,43.64431,43.72916,44.02611,43.30294,43.7107,43.83698,43.69613,43.64335,43.50243,43.28833,43.33033,43.11962,43.04117,42.79671,42.56318,41.38856,42.0069,43.45823,41.99198,56.63968,68.4577,63.14374,60.77926,48.7741,49.65944,50.52469,52.98829,53.81244,55.04955,55.79059,48.81133,48.54338,48.72031,52.32999,54.42069,55.86374,52.77612,51.8861,50.22799,48.79239,46.70145,46.59796,46.16501,45.78288,46.50943,45.83429,44.69587,43.39837,41.6096,54.22087,44.55968,53.60822,52.97397,53.44453,52.41669,50.76929,48.5042,37.98171,38.06851,39.64789,38.20882,38.87597,39.06006,39.61774,40.02572,40.13234,37.71278,37.70861,37.68288,38.30292,37.7813,37.98021,37.73257,37.67226,37.6236,37.59363,37.6014,37.70215,37.81755,37.89522,37.81265,37.56346,37.66096,37.63006,37.61614,37.61278,37.719,39.48146,38.49889,38.05277,41.97221,41.94916,41.94475,41.72969,41.50277,41.33482,41.33463,41.31111,41.28505,41.25998,41.23435,42.33538,41.22412,41.8653,41.27353,41.21802,41.7758,41.69302,41.58455,41.48461,41.21274,41.20696,41.04654,40.98723,40.88953,40.7076,40.67732,42.35331,41.32217,40.34645,40.16093,40.07683,39.85099,39.72915,39.52646,40.66212,41.21021,41.05515,40.90912,40.80146,40.71832,40.68119,40.65853,41.56779,41.56751,41.55428,41.56796,54.33934,51.51412,51.23109,48.82296,42.14333,41.82401,41.89019,42.07693,43.68291,42.0787,42.7248,42.07875,47.76506,42.04059,38.71775,38.81336,38.96811,39.09518,39.31488,38.35908,38.4448,38.36661,38.27584,38.19082,38.11664,38.04575,37.9733,37.87512,37.80529,41.27303,41.27239,67.97422,60.13385,63.8589,76.38298,48.08224,46.73097,41.98347,41.98125,50.75988,47.44043,47.78893,0.0,0.0,0.0,0.0
